------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
           0.0108368,             0.161562
           0.0097228,             0.161719
          0.00875541,             0.161875
          0.00791869,             0.162031
          0.00719565,             0.162187
          0.00657014,             0.162344
          0.00602773,               0.1625
           0.0055559,             0.162656
          0.00514401,             0.162813
          0.00478308,             0.162969
          0.00446561,             0.163125
           0.0041853,             0.163281
           0.0039369,             0.163438
          0.00351894,              0.16375
          0.00318426,             0.164062
          0.00291328,             0.164375
          0.00269181,             0.164687
          0.00250945,                0.165
          0.00235846,             0.165313
            0.002233,             0.165625
          0.00212862,             0.165938
          0.00204188,              0.16625
          0.00197012,             0.166563
          0.00191126,             0.166875
          0.00182604,               0.1675
          0.00177697,             0.168125
          0.00175853,              0.16875
           0.0017678,             0.169375
          0.00180387,                 0.17
          0.00186756,             0.170625
           0.0019614,              0.17125
           0.0020899,             0.171875
          0.00226002,               0.1725
          0.00248203,             0.173125
          0.00277089,              0.17375
          0.00294688,             0.174063
          0.00314854,             0.174375
          0.00338027,             0.174687
          0.00364753,                0.175
          0.00395704,             0.175313
          0.00431712,             0.175625
          0.00473819,             0.175938
          0.00523325,              0.17625
          0.00581864,             0.176563
          0.00651487,             0.176875
          0.00734756,             0.177187
          0.00834845,               0.1775
          0.00955587,             0.177813
           0.0110141,             0.178125
           0.0127698,             0.178438
           0.0148617,              0.17875
           0.0172992,             0.179063
           0.0200228,             0.179375
           0.0228474,             0.179688
           0.0241925,             0.179844
           0.0254144,                 0.18
           0.0264454,             0.180156
           0.0272183,             0.180313
           0.0276757,             0.180469
           0.0277789,             0.180625
           0.0275157,             0.180781
           0.0269024,             0.180938
           0.0259814,             0.181094
           0.0248134,              0.18125
           0.0234682,             0.181406
           0.0220151,             0.181563
           0.0190222,             0.181875
           0.0161901,             0.182188
           0.0136926,               0.1825
           0.0115764,             0.182812
          0.00982065,             0.183125
          0.00837743,             0.183437
          0.00719384,              0.18375
          0.00622126,             0.184063
          0.00541853,             0.184375
          0.00475214,             0.184688
          0.00419537,                0.185
          0.00372706,             0.185312
          0.00333052,             0.185625
          0.00299256,             0.185937
          0.00270271,              0.18625
          0.00245264,             0.186563
          0.00223566,             0.186875
          0.00204639,             0.187188
          0.00188046,               0.1875
           0.0017343,             0.187812
          0.00160497,             0.188125
          0.00149007,             0.188437
          0.00138758,              0.18875
          0.00121339,             0.189375
          0.00107191,                 0.19
           0.0009556,             0.190625
         0.000858957,              0.19125
         0.000777882,             0.191875
         0.000709282,               0.1925
         0.000650792,             0.193125
         0.000600577,              0.19375
         0.000557199,             0.194375
          0.00051952,                0.195
         0.000486629,             0.195625
         0.000457791,              0.19625
         0.000409992,               0.1975
         0.000372505,              0.19875
          0.00034284,                  0.2
         0.000319244,              0.20125
         0.000300455,               0.2025
         0.000285557,              0.20375
          0.00027387,                0.205
          0.00026489,              0.20625
         0.000258243,               0.2075
         0.000253648,              0.20875
         0.000250903,                 0.21
         0.000250435,               0.2125
         0.000256236,                0.215
         0.000268309,               0.2175
         0.000287194,                 0.22
         0.000313997,               0.2225
         0.000330895,              0.22375
         0.000350509,                0.225
         0.000373207,              0.22625
         0.000399437,               0.2275
         0.000429747,              0.22875
         0.000464802,                 0.23
         0.000505414,              0.23125
         0.000552582,               0.2325
         0.000607535,              0.23375
         0.000671801,                0.235
         0.000747282,              0.23625
         0.000836372,               0.2375
         0.000942103,              0.23875
          0.00106835,                 0.24
           0.0012201,              0.24125
          0.00140387,               0.2425
          0.00162823,              0.24375
          0.00190457,                0.245
          0.00206686,             0.245625
          0.00224832,              0.24625
          0.00245177,             0.246875
          0.00268055,               0.2475
          0.00293857,             0.248125
          0.00323053,              0.24875
          0.00356199,             0.249375
          0.00393961,                 0.25
          0.00437143,             0.250625
          0.00486713,              0.25125
          0.00543848,             0.251875
          0.00609981,               0.2525
          0.00686867,             0.253125
          0.00776664,              0.25375
          0.00882029,             0.254375
           0.0100625,                0.255
            0.011534,             0.255625
           0.0132852,              0.25625
           0.0153781,             0.256875
           0.0178889,               0.2575
           0.0209091,             0.258125
           0.0245463,              0.25875
           0.0289207,             0.259375
           0.0341558,                 0.26
           0.0403555,             0.260625
            0.047563,              0.26125
           0.0556944,             0.261875
           0.0644528,               0.2625
           0.0732534,             0.263125
           0.0812259,              0.26375
           0.0873694,             0.264375
           0.0908566,                0.265
           0.0913432,             0.265625
           0.0890775,              0.26625
           0.0847438,             0.266875
            0.079172,               0.2675
            0.073097,             0.268125
           0.0670489,              0.26875
           0.0613496,             0.269375
           0.0561596,                 0.27
            0.047462,              0.27125
           0.0408167,               0.2725
           0.0358101,              0.27375
           0.0320481,                0.275
           0.0292228,              0.27625
           0.0271097,               0.2775
           0.0255488,              0.27875
           0.0244274,                 0.28
           0.0236665,              0.28125
           0.0232115,               0.2825
           0.0230258,              0.28375
           0.0230867,                0.285
           0.0233825,              0.28625
           0.0239106,               0.2875
            0.024677,              0.28875
            0.025696,                 0.29
           0.0269902,              0.29125
           0.0285919,               0.2925
            0.030544,              0.29375
           0.0329026,                0.295
           0.0357396,              0.29625
            0.039147,               0.2975
           0.0432417,              0.29875
           0.0481729,                  0.3
           0.0541308,              0.30125
           0.0613585,               0.3025
           0.0701662,              0.30375
           0.0809494,                0.305
           0.0942084,              0.30625
            0.110567,               0.3075
            0.130783,              0.30875
            0.155733,                 0.31
            0.186337,              0.31125
            0.223377,               0.3125
            0.267128,              0.31375
            0.316783,                0.315
            0.369755,              0.31625
            0.421292,               0.3175
            0.465079,              0.31875
            0.495164,                 0.32
            0.508374,              0.32125
            0.505504,               0.3225
            0.490441,              0.32375
            0.468172,                0.325
            0.443119,              0.32625
            0.418423,               0.3275
            0.395974,              0.32875
            0.376729,                 0.33
            0.349052,               0.3325
            0.335625,                0.335
            0.335689,               0.3375
            0.349113,                 0.34
            0.376729,               0.3425
            0.420018,                0.345
            0.479792,               0.3475
            0.515144,              0.34875
             0.55272,                 0.35
            0.590383,              0.35125
             0.62493,               0.3525
            0.652245,              0.35375
            0.667937,                0.355
             0.66848,              0.35625
            0.652443,               0.3575
            0.621136,              0.35875
            0.578213,                 0.36
            0.528469,              0.36125
            0.476511,               0.3625
            0.425903,              0.36375
            0.378918,                0.365
            0.336697,              0.36625
            0.299573,               0.3675
            0.267382,              0.36875
            0.239707,                 0.37
            0.216026,              0.37125
            0.195809,               0.3725
             0.17856,              0.37375
            0.163839,                0.375
            0.151266,              0.37625
            0.140519,               0.3775
            0.131331,              0.37875
            0.123476,                 0.38
             0.11677,              0.38125
